,exchange,symbol,base,quote,contract_type,margin_asset,settle_asset,linear_inverse,status,funding_interval_h,raw
599,bybit,PIEVERSEUSDT,PIEVERSE,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""PIEVERSEUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""PIEVERSE"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1763127243000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""5"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""25.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.00001"", ""maxPrice"": ""199.99998"", ""tickSize"": ""0.00001""}, ""lotSizeFilter"": {""maxOrderQty"": ""750000"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""750000"", ""maxMktOrderQty"": ""150000"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""none"", ""upperFundingRate"": ""0.02"", ""lowerFundingRate"": ""-0.02"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.15"", ""priceLimitRatioY"": ""0.3""}, ""displayName"": """", ""symbolType"": ""innovation"", ""forbidUplWithdrawal"": false}"
600,bybit,PNUTUSDT,PNUT,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""PNUTUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""PNUT"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1731313006000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""4"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""50.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.0001"", ""maxPrice"": ""1999.9998"", ""tickSize"": ""0.0001""}, ""lotSizeFilter"": {""maxOrderQty"": ""660000"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""660000"", ""maxMktOrderQty"": ""132000"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.008"", ""lowerFundingRate"": ""-0.008"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.05"", ""priceLimitRatioY"": ""0.1""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
601,bybit,POLUSDT,POL,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""POLUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""POL"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1725525013000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""4"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""75.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.0001"", ""maxPrice"": ""1999.9998"", ""tickSize"": ""0.0001""}, ""lotSizeFilter"": {""maxOrderQty"": ""2500000"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""2500000"", ""maxMktOrderQty"": ""500000"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.0058"", ""lowerFundingRate"": ""-0.0058"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.05"", ""priceLimitRatioY"": ""0.1""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
602,bybit,POPCATUSDT,POPCAT,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""POPCATUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""POPCAT"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1711609319000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""4"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""50.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.0001"", ""maxPrice"": ""1999.9998"", ""tickSize"": ""0.0001""}, ""lotSizeFilter"": {""maxOrderQty"": ""350000"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""350000"", ""maxMktOrderQty"": ""70000"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.008"", ""lowerFundingRate"": ""-0.008"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.1"", ""priceLimitRatioY"": ""0.2""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
603,bybit,PUMPFUNUSDT,PUMPFUN,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""PUMPFUNUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""PUMPFUN"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1752119132000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""6"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""75.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.000001"", ""maxPrice"": ""19.999998"", ""tickSize"": ""0.000001""}, ""lotSizeFilter"": {""maxOrderQty"": ""135000000"", ""minOrderQty"": ""100"", ""qtyStep"": ""100"", ""postOnlyMaxOrderQty"": ""135000000"", ""maxMktOrderQty"": ""27000000"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.02"", ""lowerFundingRate"": ""-0.02"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.1"", ""priceLimitRatioY"": ""0.2""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
604,bybit,PYRUSDT,PYR,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""PYRUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""PYR"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1728289161000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""4"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""20.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.0001"", ""maxPrice"": ""1999.9998"", ""tickSize"": ""0.0001""}, ""lotSizeFilter"": {""maxOrderQty"": ""11500"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""11500"", ""maxMktOrderQty"": ""2300"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 60, ""settleCoin"": ""USDT"", ""copyTrading"": ""none"", ""upperFundingRate"": ""0.025"", ""lowerFundingRate"": ""-0.025"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.5"", ""priceLimitRatioY"": ""0.9""}, ""displayName"": """", ""symbolType"": ""innovation"", ""forbidUplWithdrawal"": false}"
605,bybit,PYTHUSDT,PYTH,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""PYTHUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""PYTH"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1700543350000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""5"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""50.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.00001"", ""maxPrice"": ""199.99998"", ""tickSize"": ""0.00001""}, ""lotSizeFilter"": {""maxOrderQty"": ""1227500"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""1227500"", ""maxMktOrderQty"": ""177000"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.008"", ""lowerFundingRate"": ""-0.008"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.1"", ""priceLimitRatioY"": ""0.2""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
606,bybit,RAREUSDT,RARE,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""RAREUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""RARE"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1701067684000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""5"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""25.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.00001"", ""maxPrice"": ""199.99998"", ""tickSize"": ""0.00001""}, ""lotSizeFilter"": {""maxOrderQty"": ""1500000"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""1500000"", ""maxMktOrderQty"": ""300000"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.02"", ""lowerFundingRate"": ""-0.02"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.15"", ""priceLimitRatioY"": ""0.3""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
607,bybit,RENDERUSDT,RENDER,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""RENDERUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""RENDER"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1721982407000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""3"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""50.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.001"", ""maxPrice"": ""19999.998"", ""tickSize"": ""0.001""}, ""lotSizeFilter"": {""maxOrderQty"": ""50000.0"", ""minOrderQty"": ""0.1"", ""qtyStep"": ""0.1"", ""postOnlyMaxOrderQty"": ""50000.0"", ""maxMktOrderQty"": ""10000.0"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.008"", ""lowerFundingRate"": ""-0.008"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.05"", ""priceLimitRatioY"": ""0.1""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
608,bybit,RESOLVUSDT,RESOLV,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""RESOLVUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""RESOLV"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1749561099000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""5"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""25.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.00001"", ""maxPrice"": ""199.99998"", ""tickSize"": ""0.00001""}, ""lotSizeFilter"": {""maxOrderQty"": ""475500"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""475500"", ""maxMktOrderQty"": ""95100"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 60, ""settleCoin"": ""USDT"", ""copyTrading"": ""none"", ""upperFundingRate"": ""0.02"", ""lowerFundingRate"": ""-0.02"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.15"", ""priceLimitRatioY"": ""0.3""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
609,bybit,ROSEUSDT,ROSE,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""ROSEUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""ROSE"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1642140231000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""5"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""25.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.00001"", ""maxPrice"": ""199.99998"", ""tickSize"": ""0.00001""}, ""lotSizeFilter"": {""maxOrderQty"": ""3298400"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""3298400"", ""maxMktOrderQty"": ""334300"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 480, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.02"", ""lowerFundingRate"": ""-0.02"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.1"", ""priceLimitRatioY"": ""0.2""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
610,bybit,SAGAUSDT,SAGA,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""SAGAUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""SAGA"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1712662154000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""5"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""25.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.00001"", ""maxPrice"": ""199.99998"", ""tickSize"": ""0.00001""}, ""lotSizeFilter"": {""maxOrderQty"": ""150000.0"", ""minOrderQty"": ""0.1"", ""qtyStep"": ""0.1"", ""postOnlyMaxOrderQty"": ""150000.0"", ""maxMktOrderQty"": ""30000.0"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.02"", ""lowerFundingRate"": ""-0.02"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.15"", ""priceLimitRatioY"": ""0.3""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
611,bybit,SANDUSDT,SAND,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""SANDUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""SAND"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1635724800000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""4"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""50.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.0001"", ""maxPrice"": ""1999.9998"", ""tickSize"": ""0.0001""}, ""lotSizeFilter"": {""maxOrderQty"": ""2086500"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""2086500"", ""maxMktOrderQty"": ""253900"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 480, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.01"", ""lowerFundingRate"": ""-0.01"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.1"", ""priceLimitRatioY"": ""0.2""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
612,bybit,SEIUSDT,SEI,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""SEIUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""SEI"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1692156527000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""5"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""50.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.00010"", ""maxPrice"": ""1999.99980"", ""tickSize"": ""0.00010""}, ""lotSizeFilter"": {""maxOrderQty"": ""2454600"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""2454600"", ""maxMktOrderQty"": ""245500"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 480, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.01"", ""lowerFundingRate"": ""-0.01"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.1"", ""priceLimitRatioY"": ""0.2""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
613,bybit,SHIB1000USDT,SHIB1000,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""SHIB1000USDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""SHIB1000"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1634688000000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""6"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""50.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.000001"", ""maxPrice"": ""19.999998"", ""tickSize"": ""0.000001""}, ""lotSizeFilter"": {""maxOrderQty"": ""134076000"", ""minOrderQty"": ""10"", ""qtyStep"": ""10"", ""postOnlyMaxOrderQty"": ""134076000"", ""maxMktOrderQty"": ""15555000"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 480, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.01"", ""lowerFundingRate"": ""-0.01"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.05"", ""priceLimitRatioY"": ""0.1""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
614,bybit,SNXUSDT,SNX,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""SNXUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""SNX"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1639357278000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""4"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""25.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.0001"", ""maxPrice"": ""1999.9998"", ""tickSize"": ""0.0001""}, ""lotSizeFilter"": {""maxOrderQty"": ""175120.0"", ""minOrderQty"": ""0.1"", ""qtyStep"": ""0.1"", ""postOnlyMaxOrderQty"": ""175120.0"", ""maxMktOrderQty"": ""35660.0"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 480, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.02"", ""lowerFundingRate"": ""-0.02"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.1"", ""priceLimitRatioY"": ""0.2""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
615,bybit,SOLPERP,SOL,USDC,perpetual,USDC,USDC,linear,trading,8,"{""symbol"": ""SOLPERP"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""SOL"", ""quoteCoin"": ""USDC"", ""launchTime"": ""1659657600000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""3"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""66.67"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.010"", ""maxPrice"": ""199999.980"", ""tickSize"": ""0.010""}, ""lotSizeFilter"": {""maxOrderQty"": ""1500.0"", ""minOrderQty"": ""0.1"", ""qtyStep"": ""0.1"", ""postOnlyMaxOrderQty"": ""1500.0"", ""maxMktOrderQty"": ""300.0"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 480, ""settleCoin"": ""USDC"", ""copyTrading"": ""none"", ""upperFundingRate"": ""0.005"", ""lowerFundingRate"": ""-0.005"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.05"", ""priceLimitRatioY"": ""0.1""}, ""displayName"": ""SOLUSDC"", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
616,bybit,SOLUSDT,SOL,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""SOLUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""SOL"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1634256000000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""3"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""100.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.010"", ""maxPrice"": ""199999.980"", ""tickSize"": ""0.010""}, ""lotSizeFilter"": {""maxOrderQty"": ""79770.0"", ""minOrderQty"": ""0.1"", ""qtyStep"": ""0.1"", ""postOnlyMaxOrderQty"": ""79770.0"", ""maxMktOrderQty"": ""11740.0"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 480, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.005"", ""lowerFundingRate"": ""-0.005"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.05"", ""priceLimitRatioY"": ""0.1""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
617,bybit,SOONUSDT,SOON,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""SOONUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""SOON"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1747990696000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""4"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""50.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.0001"", ""maxPrice"": ""1999.9998"", ""tickSize"": ""0.0001""}, ""lotSizeFilter"": {""maxOrderQty"": ""18000"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""18000"", ""maxMktOrderQty"": ""8500"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 60, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.015"", ""lowerFundingRate"": ""-0.015"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.15"", ""priceLimitRatioY"": ""0.3""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
618,bybit,SPXUSDT,SPX,USDT,perpetual,USDT,USDT,linear,trading,8,"{""symbol"": ""SPXUSDT"", ""contractType"": ""LinearPerpetual"", ""status"": ""Trading"", ""baseCoin"": ""SPX"", ""quoteCoin"": ""USDT"", ""launchTime"": ""1730183497000"", ""deliveryTime"": ""0"", ""deliveryFeeRate"": """", ""priceScale"": ""4"", ""leverageFilter"": {""minLeverage"": ""1"", ""maxLeverage"": ""75.00"", ""leverageStep"": ""0.01""}, ""priceFilter"": {""minPrice"": ""0.0001"", ""maxPrice"": ""1999.9998"", ""tickSize"": ""0.0001""}, ""lotSizeFilter"": {""maxOrderQty"": ""74000"", ""minOrderQty"": ""1"", ""qtyStep"": ""1"", ""postOnlyMaxOrderQty"": ""74000"", ""maxMktOrderQty"": ""14800"", ""minNotionalValue"": ""5""}, ""unifiedMarginTrade"": true, ""fundingInterval"": 240, ""settleCoin"": ""USDT"", ""copyTrading"": ""both"", ""upperFundingRate"": ""0.0053"", ""lowerFundingRate"": ""-0.0053"", ""isPreListing"": false, ""preListingInfo"": null, ""riskParameters"": {""priceLimitRatioX"": ""0.15"", ""priceLimitRatioY"": ""0.3""}, ""displayName"": """", ""symbolType"": """", ""forbidUplWithdrawal"": false}"
